Program,Year,Commodity,Data Item,Domain,Domain Category,Value
CENSUS,2002,HAYLAGE,HAYLAGE - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),190
CENSUS,2002,HAYLAGE,HAYLAGE - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),211
CENSUS,2002,HAYLAGE,HAYLAGE - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),360
CENSUS,2002,HAYLAGE,HAYLAGE - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),25
CENSUS,2002,HAYLAGE,HAYLAGE - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),307
CENSUS,2002,HAYLAGE,HAYLAGE - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),2
CENSUS,2002,HAYLAGE,HAYLAGE - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,"1,336"
CENSUS,2002,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"126,100"
CENSUS,2002,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"19,272"
CENSUS,2002,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"61,009"
CENSUS,2002,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"38,916"
CENSUS,2002,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"103,540"
CENSUS,2002,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"366,018"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"1,700"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"14,899"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"3,827"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"9,000"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"4,981"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"10,997"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"45,404"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),199
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),108
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),199
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),263
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),16
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),167
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,952
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"8,348"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"76,163"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"19,564"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"41,910"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"22,873"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"47,747"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"216,605"
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),2
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, ENTIRE CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, ENTIRE CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, NONE OF CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, NONE OF CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,950
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, PART OF CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, PART OF CROP, IRRIGATED PORTION - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"8,629"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"1,616"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"5,408"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"1,608"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"10,001"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"29,885"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),136
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),65
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),83
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),164
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),5
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),152
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),2
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,607
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"38,820"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"8,169"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"30,221"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"5,497"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"53,834"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"149,413"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),117
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),2
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),2
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),4
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),1
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,9
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED, ENTIRE CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED, ENTIRE CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED, NONE OF CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"29,406"
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED, NONE OF CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,598
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,5
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED, PART OF CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, ALFALFA, IRRIGATED, PART OF CROP, IRRIGATED PORTION - ACRES HARVESTED",TOTAL,NOT SPECIFIED,120
CENSUS,2002,HAYLAGE,"HAYLAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES), (D)
CENSUS,2002,HAYLAGE,"HAYLAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),173
CENSUS,2002,HAYLAGE,"HAYLAGE, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,292
CENSUS,2002,HAYLAGE,"HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),2
CENSUS,2002,HAYLAGE,"HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),3
CENSUS,2002,HAYLAGE,"HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),1
CENSUS,2002,HAYLAGE,"HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),5
CENSUS,2002,HAYLAGE,"HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,11
CENSUS,2002,HAZELNUTS,HAZELNUTS - ACRES BEARING,TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAZELNUTS,HAZELNUTS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAZELNUTS,HAZELNUTS - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HAZELNUTS,HAZELNUTS - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2002,HAZELNUTS,HAZELNUTS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,3
CENSUS,2002,HAZELNUTS,HAZELNUTS - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,2
CENSUS,2002,HERBS,"HERBS, DRY - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HERBS,"HERBS, DRY - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2
CENSUS,2002,HERBS,"HERBS, DRY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HERBS,"HERBS, FRESH CUT - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D)
CENSUS,2002,HERBS,"HERBS, FRESH CUT - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,19
CENSUS,2002,HORTICULTURE TOTALS,"HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - OPERATIONS WITH SALES",CONCENTRATION,CONCENTRATION: (TOP 10 PCT OF OPERATIONS ON FARM SALES BASIS),4
CENSUS,2002,HORTICULTURE TOTALS,"HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - OPERATIONS WITH SALES",CONCENTRATION,CONCENTRATION: (TOP 25 PCT OF OPERATIONS ON FARM SALES BASIS),25
CENSUS,2002,HORTICULTURE TOTALS,"HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - OPERATIONS WITH SALES",CONCENTRATION,CONCENTRATION: (TOP 50 PCT OF OPERATIONS ON FARM SALES BASIS),66
CENSUS,2002,HORTICULTURE TOTALS,"HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - OPERATIONS WITH SALES",CONCENTRATION,CONCENTRATION: (TOP 75 PCT OF OPERATIONS ON FARM SALES BASIS),178
CENSUS,2002,HORTICULTURE TOTALS,"HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,932
CENSUS,2002,HORTICULTURE TOTALS,"HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - SALES, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 10 PCT OF OPERATIONS ON FARM SALES BASIS),"21,600,000"
CENSUS,2002,HORTICULTURE TOTALS,"HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - SALES, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 25 PCT OF OPERATIONS ON FARM SALES BASIS),"51,870,000"
CENSUS,2002,HORTICULTURE TOTALS,"HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - SALES, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 50 PCT OF OPERATIONS ON FARM SALES BASIS),"69,582,000"
CENSUS,2002,HORTICULTURE TOTALS,"HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - SALES, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 75 PCT OF OPERATIONS ON FARM SALES BASIS),"86,380,000"
