Program,Year,Commodity,Data Item,Domain,Domain Category,Value
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,710,528"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,225
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, FLATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"533,286"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, FLATS - SALES, MEASURED IN FLATS",TOTAL,NOT SPECIFIED,"32,653"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,162
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"534,807"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,"24,796"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,181
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"642,435"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"176,339"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,27
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"96,280"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"18,379"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,166
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"546,155"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"157,960"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,41
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"906,327"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,32
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, FLATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"416,707"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",TOTAL,NOT SPECIFIED,"52,788"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,26
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"209,425"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,"25,000"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,23
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"280,195"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"114,969"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,5
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"116,399"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"32,042"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,21
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"163,796"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"82,927"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,6
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"45,376"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,6
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,5
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,284"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"5,053"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"9,453"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,143
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,518,159"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, FLATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, FLATS - SALES, MEASURED IN FLATS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,94
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,"35,402"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,127
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"744,859"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"213,497"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,10
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,150"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"2,385"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,122
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"723,709"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"211,112"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,133
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,324,897"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, FLATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, FLATS - SALES, MEASURED IN FLATS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,88
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,"29,086"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,121
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"660,759"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"179,517"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,10
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,116
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,20
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"193,262"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, FLATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,15
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,"6,316"
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,14
CENSUS,2009,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"84,100"
